0,1.1189575980639828,1.0506031965995923,1.1327317732741469
1,0.043703449862892624,0.19023251437381805,0.5309233138625763
2,0.5433341769271098,0.7307721678656824,3.7362219301165926
0,1.0006225311865184,0.9783540883829506,1.2471169913582953
1,0.3186554243303235,0.0950040692395703,0.9098382816177393
2,0.7747917544471247,0.8668493186123306,3.8744215049726596
0,1.0067302517682226,1.0045933229233257,0.8755230394312618
1,0.42708865148388675,0.2109232147327575,1.1701045083201906
2,0.568408800064635,0.9838674485530815,2.915874100905936
0,0.9979531859654689,0.9792427465334795,1.2645867065869443
1,0.45701599867899756,0.34554844158500597,1.0348517227419913
2,0.8828017473265969,0.7010980347392031,4.557582079122615
0,0.9437796458197609,0.9551510344429559,0.8491426273849838
1,0.25226199179279113,0.15649848583416767,1.1469277675759004
2,0.9225614783513771,0.6181864460556561,3.5840741710923774
0,1.0188750835625806,0.937035679207144,0.97949199460802
1,0.15701955612681306,0.008808255785163532,1.0848679570745863
2,0.8157474370587509,0.6853035076823597,3.892749387688174
0,1.0107460933327694,0.967081867879327,0.8482188626725853
1,0.41714543035597784,0.18428151106107996,0.8098638101155696
2,0.8756448370115064,0.9836254232869559,4.2436571510039185
0,0.9143043293403084,1.0611474233038543,0.9194897462729168
1,0.5807069251429575,0.11901145360228287,0.6684267292838205
2,0.8449322883548557,0.6255480333800005,3.6588243923626154
0,0.9689032396799789,0.9837008158908717,0.9545437862395687
1,0.33287756814958175,-0.061770314735600684,0.9445165426040437
2,0.5184603504078732,0.45071392668467836,3.788228308732511
0,1.0463264859289219,0.9834717064962366,1.3868776269343404
1,0.18812247555137254,0.22354021385724168,1.0829891444429993
2,0.9123048834596914,0.6733133456288911,3.9017944341793096
0,0.9391183107786617,1.0010312133624995,1.0873977636443786
1,0.10593497205541753,0.04162293467318298,0.9437801434606536
2,0.5585055683238571,1.0279626142479201,3.911381942530562
0,1.0070391913098697,0.9840822143519687,1.0279122697144498
1,0.11795025721205148,0.39749359392414274,1.003928578350274
2,0.8767494315496943,0.678091793029918,5.452915717234227
0,0.9591966708470464,1.037633839650872,1.135512272645645
1,0.19148777625244143,0.26458301239849197,1.087054922428263
2,1.004448733293962,1.0166804432318117,5.395846920702842
0,1.038874008863253,1.0078333318694115,1.0625299383037208
1,0.16709362032856806,0.1462182749896338,1.0404107514885093
2,0.6413283806254243,0.9492824594838476,3.9055647165128446
0,1.0822735876354213,1.008651559779909,1.1201731527195387
1,-0.1184342854422028,0.4945863082916378,1.1140705091795775
2,1.363178967686601,1.0499236922812074,3.417002835413418
